Name,rank,count,prop100k,cum_prop100k
Kinnen,158432,102,0.03,89958.69
Kloetzer,158432,102,0.03,89958.72
Kivlen,158432,102,0.03,89958.76
Kinchelow,158432,102,0.03,89958.79
Kinabrew,158432,102,0.03,89958.82
Kalczynski,158432,102,0.03,89958.86
Kalidas,158432,102,0.03,89958.89
Kalisky,158432,102,0.03,89958.93
Karabinus,158432,102,0.03,89958.96
Karve,158432,102,0.03,89959
Kallick,158432,102,0.03,89959.03
Kamowski,158432,102,0.03,89959.07
Jusay,158432,102,0.03,89959.1
Kalinay,158432,102,0.03,89959.14
Karoutsos,158432,102,0.03,89959.17
Kapas,158432,102,0.03,89959.2
Jurusik,158432,102,0.03,89959.24
Kaita,158432,102,0.03,89959.27
Jungerman,158432,102,0.03,89959.31
Jobbins,158432,102,0.03,89959.34
Lundbohm,158432,102,0.03,89959.38
Luccarelli,158432,102,0.03,89959.41
Ludema,158432,102,0.03,89959.45
Maccani,158432,102,0.03,89959.48
Lovingfoss,158432,102,0.03,89959.52
Lucini,158432,102,0.03,89959.55
Luisjuan,158432,102,0.03,89959.59
Lyche,158432,102,0.03,89959.62
Lovenberg,158432,102,0.03,89959.65
Lunkwitz,158432,102,0.03,89959.69
Luking,158432,102,0.03,89959.72
Luderman,158432,102,0.03,89959.76
Lumanog,158432,102,0.03,89959.79
Luttner,158432,102,0.03,89959.83
Lustik,158432,102,0.03,89959.86
Maidonado,158432,102,0.03,89959.9
Malvaso,158432,102,0.03,89959.93
Maglietta,158432,102,0.03,89959.97
Mahathy,158432,102,0.03,89960
Makridis,158432,102,0.03,89960.03
Malubay,158432,102,0.03,89960.07
Magliari,158432,102,0.03,89960.1
Madix,158432,102,0.03,89960.14
Majett,158432,102,0.03,89960.17
Macmillian,158432,102,0.03,89960.21
Lethert,158432,102,0.03,89960.24
Lettis,158432,102,0.03,89960.28
Letosky,158432,102,0.03,89960.31
Lequang,158432,102,0.03,89960.35
Lingis,158432,102,0.03,89960.38
Limoge,158432,102,0.03,89960.42
Levitansky,158432,102,0.03,89960.45
Levora,158432,102,0.03,89960.48
Linstroth,158432,102,0.03,89960.52
Leturgez,158432,102,0.03,89960.55
Levites,158432,102,0.03,89960.59
Limson,158432,102,0.03,89960.62
Lippart,158432,102,0.03,89960.66
Linebrink,158432,102,0.03,89960.69
Liedy,158432,102,0.03,89960.73
Lepird,158432,102,0.03,89960.76
Lepel,158432,102,0.03,89960.8
Libiran,158432,102,0.03,89960.83
Llaverias,158432,102,0.03,89960.86
Loonie,158432,102,0.03,89960.9
Lort,158432,102,0.03,89960.93
Locklier,158432,102,0.03,89960.97
Lorrigan,158432,102,0.03,89961
Lisberg,158432,102,0.03,89961.04
Littner,158432,102,0.03,89961.07
Merchel,158432,102,0.03,89961.11
Meglich,158432,102,0.03,89961.14
Mennemeier,158432,102,0.03,89961.18
Medvedeva,158432,102,0.03,89961.21
Mcquarie,158432,102,0.03,89961.25
Mehlhop,158432,102,0.03,89961.28
Menichelli,158432,102,0.03,89961.31
Merai,158432,102,0.03,89961.35
Meltabarger,158432,102,0.03,89961.38
Meletiche,158432,102,0.03,89961.42
Mendolla,158432,102,0.03,89961.45
Mendolera,158432,102,0.03,89961.49
Mcminimy,158432,102,0.03,89961.52
Mcellen,158432,102,0.03,89961.56
Mcgillan,158432,102,0.03,89961.59
Mccruter,158432,102,0.03,89961.63
Mccalmant,158432,102,0.03,89961.66
Mcdugald,158432,102,0.03,89961.69
Mcgarrh,158432,102,0.03,89961.73
Mckarns,158432,102,0.03,89961.76
Mckuin,158432,102,0.03,89961.8
Martinezayala,158432,102,0.03,89961.83
Masem,158432,102,0.03,89961.87
Maxville,158432,102,0.03,89961.9
Maunakea,158432,102,0.03,89961.94
Maven,158432,102,0.03,89961.97
Matichak,158432,102,0.03,89962.01
Matie,158432,102,0.03,89962.04
Maurillo,158432,102,0.03,89962.07
Marcero,158432,102,0.03,89962.11
Marceca,158432,102,0.03,89962.14
Mandalia,158432,102,0.03,89962.18
Mansholt,158432,102,0.03,89962.21
Marosy,158432,102,0.03,89962.25
Marchion,158432,102,0.03,89962.28
Marsigliano,158432,102,0.03,89962.32
Insunza,158432,102,0.03,89962.35
Jahnigen,158432,102,0.03,89962.39
Iwuoha,158432,102,0.03,89962.42
Jencik,158432,102,0.03,89962.46
Jimenezflores,158432,102,0.03,89962.49
Jendrysik,158432,102,0.03,89962.52
Jender,158432,102,0.03,89962.56
Jawitz,158432,102,0.03,89962.59
Jata,158432,102,0.03,89962.63
Hueffmeier,158432,102,0.03,89962.66
Humen,158432,102,0.03,89962.7
Hulseberg,158432,102,0.03,89962.73
Ia,158432,102,0.03,89962.77
Huehl,158432,102,0.03,89962.8
Hulseman,158432,102,0.03,89962.84
Huntzicker,158432,102,0.03,89962.87
Iguado,158432,102,0.03,89962.9
Ildefonzo,158432,102,0.03,89962.94
Ihsan,158432,102,0.03,89962.97
Hrabosky,158432,102,0.03,89963.01
Humbracht,158432,102,0.03,89963.04
Ikanovic,158432,102,0.03,89963.08
Huesers,158432,102,0.03,89963.11
Hueckel,158432,102,0.03,89963.15
Huenke,158432,102,0.03,89963.18
Huchin,158432,102,0.03,89963.22
Iannetti,158432,102,0.03,89963.25
Hrutkay,158432,102,0.03,89963.29
Huza,158432,102,0.03,89963.32
Hockstra,158432,102,0.03,89963.35
Hoyas,158432,102,0.03,89963.39
Holvick,158432,102,0.03,89963.42
Hohnke,158432,102,0.03,89963.46
Holocher,158432,102,0.03,89963.49
Hornseth,158432,102,0.03,89963.53
Howansky,158432,102,0.03,89963.56
Howsley,158432,102,0.03,89963.6
Howkins,158432,102,0.03,89963.63
Holochwost,158432,102,0.03,89963.67
Hister,158432,102,0.03,89963.7
Hoarty,158432,102,0.03,89963.73
Hoblin,158432,102,0.03,89963.77
Holsonbake,158432,102,0.03,89963.8
Haendiges,158432,102,0.03,89963.84
Hallingstad,158432,102,0.03,89963.87
Hanash,158432,102,0.03,89963.91
Hadaya,158432,102,0.03,89963.94
Hanchin,158432,102,0.03,89963.98
Hangge,158432,102,0.03,89964.01
Handschin,158432,102,0.03,89964.05
Haray,158432,102,0.03,89964.08
Haeder,158432,102,0.03,89964.12
Harlock,158432,102,0.03,89964.15
Hallie,158432,102,0.03,89964.18
Hardeen,158432,102,0.03,89964.22
Groess,158432,102,0.03,89964.25
Guzmanflores,158432,102,0.03,89964.29
Guastello,158432,102,0.03,89964.32
Guernon,158432,102,0.03,89964.36
Grinley,158432,102,0.03,89964.39
Grosland,158432,102,0.03,89964.43
Gruppuso,158432,102,0.03,89964.46
Guerini,158432,102,0.03,89964.5
Grindahl,158432,102,0.03,89964.53
Gud,158432,102,0.03,89964.56
Guerreroperez,158432,102,0.03,89964.6
Guasto,158432,102,0.03,89964.63
Gromling,158432,102,0.03,89964.67
Gritzinger,158432,102,0.03,89964.7
Gushard,158432,102,0.03,89964.74
Gruning,158432,102,0.03,89964.77
Grubs,158432,102,0.03,89964.81
Gualtiere,158432,102,0.03,89964.84
Gulinello,158432,102,0.03,89964.88
Healis,158432,102,0.03,89964.91
Hashley,158432,102,0.03,89964.94
Helenthal,158432,102,0.03,89964.98
Haulsee,158432,102,0.03,89965.01
Heinauer,158432,102,0.03,89965.05
Heidelbach,158432,102,0.03,89965.08
Hedvat,158432,102,0.03,89965.12
Helmic,158432,102,0.03,89965.15
Hearold,158432,102,0.03,89965.19
Haysbert,158432,102,0.03,89965.22
Hijazin,158432,102,0.03,89965.26
Hempleman,158432,102,0.03,89965.29
Heyland,158432,102,0.03,89965.33
Hendin,158432,102,0.03,89965.36
Hetherly,158432,102,0.03,89965.39
Hernander,158432,102,0.03,89965.43
Heuler,158432,102,0.03,89965.46
Hinnawi,158432,102,0.03,89965.5
Hernandeztrejo,158432,102,0.03,89965.53
Hermitt,158432,102,0.03,89965.57
Hervol,158432,102,0.03,89965.6
Hertter,158432,102,0.03,89965.64
Hilbrecht,158432,102,0.03,89965.67
Herchenroeder,158432,102,0.03,89965.71
Himrod,158432,102,0.03,89965.74
Hevelone,158432,102,0.03,89965.77
Frangoulis,158432,102,0.03,89965.81
Freysinger,158432,102,0.03,89965.84
Frare,158432,102,0.03,89965.88
Gabalis,158432,102,0.03,89965.91
Gailliot,158432,102,0.03,89965.95
Fugazzotto,158432,102,0.03,89965.98
Frontuto,158432,102,0.03,89966.02
Frascona,158432,102,0.03,89966.05
Fumanti,158432,102,0.03,89966.09
Gaitanis,158432,102,0.03,89966.12
Fucetola,158432,102,0.03,89966.16
Gaertig,158432,102,0.03,89966.19
Frostman,158432,102,0.03,89966.22
Frishberg,158432,102,0.03,89966.26
Fukada,158432,102,0.03,89966.29
Gackenbach,158432,102,0.03,89966.33
Gafurov,158432,102,0.03,89966.36
Fynaardt,158432,102,0.03,89966.4
Frassrand,158432,102,0.03,89966.43
Flolo,158432,102,0.03,89966.47
Fiscalini,158432,102,0.03,89966.5
Fornek,158432,102,0.03,89966.54
Finholt,158432,102,0.03,89966.57
Fozzard,158432,102,0.03,89966.6
Fobar,158432,102,0.03,89966.64
Fjelsted,158432,102,0.03,89966.67
Flaagan,158432,102,0.03,89966.71
Floid,158432,102,0.03,89966.74
Fou,158432,102,0.03,89966.78
Fosdal,158432,102,0.03,89966.81
Fandozzi,158432,102,0.03,89966.85
Fairnot,158432,102,0.03,89966.88
Eyanson,158432,102,0.03,89966.92
Fabean,158432,102,0.03,89966.95
Eulitt,158432,102,0.03,89966.99
Falciglia,158432,102,0.03,89967.02
Fazande,158432,102,0.03,89967.05
Filippazzo,158432,102,0.03,89967.09
Fedullo,158432,102,0.03,89967.12
Ferlo,158432,102,0.03,89967.16
Fiegle,158432,102,0.03,89967.19
Ferling,158432,102,0.03,89967.23
Fanuele,158432,102,0.03,89967.26
Fegert,158432,102,0.03,89967.3
Fialkow,158432,102,0.03,89967.33
Fiese,158432,102,0.03,89967.37
Fiederlein,158432,102,0.03,89967.4
Fetyko,158432,102,0.03,89967.43
Felux,158432,102,0.03,89967.47
Felong,158432,102,0.03,89967.5
Figuly,158432,102,0.03,89967.54
Fenandez,158432,102,0.03,89967.57
Gasperich,158432,102,0.03,89967.61
Galpern,158432,102,0.03,89967.64
Gavlinski,158432,102,0.03,89967.68
Gapczynski,158432,102,0.03,89967.71
Gaonkar,158432,102,0.03,89967.75
Gastello,158432,102,0.03,89967.78
Gamburg,158432,102,0.03,89967.81
Gaswint,158432,102,0.03,89967.85
Gantos,158432,102,0.03,89967.88
Gauding,158432,102,0.03,89967.92
Gasswint,158432,102,0.03,89967.95
Gallarde,158432,102,0.03,89967.99
Galay,158432,102,0.03,89968.02
Gerencer,158432,102,0.03,89968.06
Giacchetto,158432,102,0.03,89968.09
Gharibyan,158432,102,0.03,89968.13
Gengelbach,158432,102,0.03,89968.16
Ghaley,158432,102,0.03,89968.2
Ghatak,158432,102,0.03,89968.23
Gershuny,158432,102,0.03,89968.26
Gepfert,158432,102,0.03,89968.3
Getzler,158432,102,0.03,89968.33
Godlock,158432,102,0.03,89968.37
Golar,158432,102,0.03,89968.4
Gojmerac,158432,102,0.03,89968.44
Golinsky,158432,102,0.03,89968.47
Gmuer,158432,102,0.03,89968.51
Golato,158432,102,0.03,89968.54
Glenski,158432,102,0.03,89968.58
Gimino,158432,102,0.03,89968.61
Goestenkors,158432,102,0.03,89968.64
Goclowski,158432,102,0.03,89968.68
Giordana,158432,102,0.03,89968.71
Gombita,158432,102,0.03,89968.75
Glasel,158432,102,0.03,89968.78
Girndt,158432,102,0.03,89968.82
Glashauser,158432,102,0.03,89968.85
Gioiello,158432,102,0.03,89968.89
Goldenthal,158432,102,0.03,89968.92
Gransberry,158432,102,0.03,89968.96
Greiling,158432,102,0.03,89968.99
Gonzalezmejia,158432,102,0.03,89969.03
Gountanis,158432,102,0.03,89969.06
Gradek,158432,102,0.03,89969.09
Gresik,158432,102,0.03,89969.13
Grance,158432,102,0.03,89969.16
Granner,158432,102,0.03,89969.2
Gradishar,158432,102,0.03,89969.23
Goraczkowski,158432,102,0.03,89969.27
Grabham,158432,102,0.03,89969.3
Govednik,158432,102,0.03,89969.34
Greisinger,158432,102,0.03,89969.37
Gopen,158432,102,0.03,89969.41
Granica,158432,102,0.03,89969.44
Gouw,158432,102,0.03,89969.47
Callaci,158432,102,0.03,89969.51
Camia,158432,102,0.03,89969.54
Calso,158432,102,0.03,89969.58
Cambiano,158432,102,0.03,89969.61
Campolong,158432,102,0.03,89969.65
Cappelen,158432,102,0.03,89969.68
Cardia,158432,102,0.03,89969.72
Cambas,158432,102,0.03,89969.75
Calan,158432,102,0.03,89969.79
Capdevielle,158432,102,0.03,89969.82
Cawby,158432,102,0.03,89969.86
Castilloflores,158432,102,0.03,89969.89
Cassadore,158432,102,0.03,89969.92
Caschera,158432,102,0.03,89969.96
Causgrove,158432,102,0.03,89969.99
Castiano,158432,102,0.03,89970.03
Casteele,158432,102,0.03,89970.06
Castimore,158432,102,0.03,89970.1
Casarotto,158432,102,0.03,89970.13
Carnelli,158432,102,0.03,89970.17
Carrascoza,158432,102,0.03,89970.2
Carmain,158432,102,0.03,89970.24
Catlette,158432,102,0.03,89970.27
Bulpitt,158432,102,0.03,89970.3
Burmann,158432,102,0.03,89970.34
Bullaro,158432,102,0.03,89970.37
Buegel,158432,102,0.03,89970.41
Bynam,158432,102,0.03,89970.44
Buthe,158432,102,0.03,89970.48
Burkus,158432,102,0.03,89970.51
Burtzlaff,158432,102,0.03,89970.55
Bushley,158432,102,0.03,89970.58
Byan,158432,102,0.03,89970.62
Bumper,158432,102,0.03,89970.65
Burnom,158432,102,0.03,89970.69
Cacdac,158432,102,0.03,89970.72
Brindell,158432,102,0.03,89970.75
Bruzewski,158432,102,0.03,89970.79
Bruynell,158432,102,0.03,89970.82
Budi,158432,102,0.03,89970.86
Bruckart,158432,102,0.03,89970.89
Brucki,158432,102,0.03,89970.93
Budesheim,158432,102,0.03,89970.96
Brennock,158432,102,0.03,89971
Brownwood,158432,102,0.03,89971.03
Chanana,158432,102,0.03,89971.07
Chato,158432,102,0.03,89971.1
Chaddha,158432,102,0.03,89971.13
Cellers,158432,102,0.03,89971.17
Chaltraw,158432,102,0.03,89971.2
Chavezalvarez,158432,102,0.03,89971.24
Cebuhar,158432,102,0.03,89971.27
Cenko,158432,102,0.03,89971.31
Ceddia,158432,102,0.03,89971.34
Cesmat,158432,102,0.03,89971.38
Chavezjimenez,158432,102,0.03,89971.41
Cerisier,158432,102,0.03,89971.45
Cedergreen,158432,102,0.03,89971.48
Chismark,158432,102,0.03,89971.51
Chyle,158432,102,0.03,89971.55
Chuen,158432,102,0.03,89971.58
Cicchetto,158432,102,0.03,89971.62
Chub,158432,102,0.03,89971.65
Cichanski,158432,102,0.03,89971.69
Chillingworth,158432,102,0.03,89971.72
Chernyy,158432,102,0.03,89971.76
Chika,158432,102,0.03,89971.79
Chelmo,158432,102,0.03,89971.83
Chinnam,158432,102,0.03,89971.86
Chounlamany,158432,102,0.03,89971.9
Cierniak,158432,102,0.03,89971.93
Chimelis,158432,102,0.03,89971.96
Clinite,158432,102,0.03,89972
Cissoko,158432,102,0.03,89972.03
Clooten,158432,102,0.03,89972.07
Cleffi,158432,102,0.03,89972.1
Coapstick,158432,102,0.03,89972.14
Comisar,158432,102,0.03,89972.17
Colsher,158432,102,0.03,89972.21
Colecchi,158432,102,0.03,89972.24
Clarady,158432,102,0.03,89972.28
Colaizzo,158432,102,0.03,89972.31
Coartney,158432,102,0.03,89972.34
Connearney,158432,102,0.03,89972.38
Coyotecatl,158432,102,0.03,89972.41
Cotillo,158432,102,0.03,89972.45
Conversano,158432,102,0.03,89972.48
Corbie,158432,102,0.03,89972.52
Congi,158432,102,0.03,89972.55
Coper,158432,102,0.03,89972.59
Cordella,158432,102,0.03,89972.62
Cunnion,158432,102,0.03,89972.66
Crevoiserat,158432,102,0.03,89972.69
Culclager,158432,102,0.03,89972.73
Cristantiello,158432,102,0.03,89972.76
Cubert,158432,102,0.03,89972.79
Crerand,158432,102,0.03,89972.83
Cunsolo,158432,102,0.03,89972.86
Culli,158432,102,0.03,89972.9
Cutten,158432,102,0.03,89972.93
Csizmar,158432,102,0.03,89972.97
Creme,158432,102,0.03,89973
Crocetto,158432,102,0.03,89973.04
Curup,158432,102,0.03,89973.07
Dauss,158432,102,0.03,89973.11
Danies,158432,102,0.03,89973.14
Dannhaus,158432,102,0.03,89973.17
Dadura,158432,102,0.03,89973.21
Daiger,158432,102,0.03,89973.24
Dalferes,158432,102,0.03,89973.28
Daliva,158432,102,0.03,89973.31
Dansak,158432,102,0.03,89973.35
Dather,158432,102,0.03,89973.38
Darab,158432,102,0.03,89973.42
Dabson,158432,102,0.03,89973.45
Desonier,158432,102,0.03,89973.49
Denly,158432,102,0.03,89973.52
Dewi,158432,102,0.03,89973.56
Deutschle,158432,102,0.03,89973.59
Desanzo,158432,102,0.03,89973.62
Denburg,158432,102,0.03,89973.66
Dents,158432,102,0.03,89973.69
Desautell,158432,102,0.03,89973.73
Denil,158432,102,0.03,89973.76
Derigo,158432,102,0.03,89973.8
Denstedt,158432,102,0.03,89973.83
Depratt,158432,102,0.03,89973.87
Dibruno,158432,102,0.03,89973.9
Deturck,158432,102,0.03,89973.94
Dibbles,158432,102,0.03,89973.97
Dekraai,158432,102,0.03,89974
Demio,158432,102,0.03,89974.04
Debelle,158432,102,0.03,89974.07
Delmain,158432,102,0.03,89974.11
Dehl,158432,102,0.03,89974.14
Delka,158432,102,0.03,89974.18
Demarois,158432,102,0.03,89974.21
Delamore,158432,102,0.03,89974.25
Delugo,158432,102,0.03,89974.28
Delahoy,158432,102,0.03,89974.32
Debuono,158432,102,0.03,89974.35
Delsi,158432,102,0.03,89974.38
Degasperi,158432,102,0.03,89974.42
Dembiec,158432,102,0.03,89974.45
Declaire,158432,102,0.03,89974.49
Deluga,158432,102,0.03,89974.52
Delabarra,158432,102,0.03,89974.56
Deblecourt,158432,102,0.03,89974.59
Emerle,158432,102,0.03,89974.63
Elken,158432,102,0.03,89974.66
Ermann,158432,102,0.03,89974.7
Erdeljac,158432,102,0.03,89974.73
Encomienda,158432,102,0.03,89974.77
Enoki,158432,102,0.03,89974.8
Emeka,158432,102,0.03,89974.83
Enzinna,158432,102,0.03,89974.87
Elim,158432,102,0.03,89974.9
Eremia,158432,102,0.03,89974.94
Eiselt,158432,102,0.03,89974.97
Egerman,158432,102,0.03,89975.01
Dwier,158432,102,0.03,89975.04
Dushack,158432,102,0.03,89975.08
Elbey,158432,102,0.03,89975.11
Duverglas,158432,102,0.03,89975.15
Dweik,158432,102,0.03,89975.18
Dylong,158432,102,0.03,89975.21
Eife,158432,102,0.03,89975.25
Dzielinski,158432,102,0.03,89975.28
Dziengel,158432,102,0.03,89975.32
Duttera,158432,102,0.03,89975.35
Drazich,158432,102,0.03,89975.39
Dreux,158432,102,0.03,89975.42
Dupnik,158432,102,0.03,89975.46
Drevecky,158432,102,0.03,89975.49
Dougi,158432,102,0.03,89975.53
Drukker,158432,102,0.03,89975.56
Dudukovich,158432,102,0.03,89975.6
Drazan,158432,102,0.03,89975.63
Dunnock,158432,102,0.03,89975.66
Duepner,158432,102,0.03,89975.7
Duerstock,158432,102,0.03,89975.73
Dunmon,158432,102,0.03,89975.77
Dros,158432,102,0.03,89975.8
Drigo,158432,102,0.03,89975.84
Duits,158432,102,0.03,89975.87
Dostalek,158432,102,0.03,89975.91
Durnen,158432,102,0.03,89975.94
Droegemeier,158432,102,0.03,89975.98
Dipentino,158432,102,0.03,89976.01
Dissette,158432,102,0.03,89976.04
Digrado,158432,102,0.03,89976.08
Dombro,158432,102,0.03,89976.11
Diny,158432,102,0.03,89976.15
Dimitratos,158432,102,0.03,89976.18
Digal,158432,102,0.03,89976.22
Dior,158432,102,0.03,89976.25
Donastorg,158432,102,0.03,89976.29
Dominico,158432,102,0.03,89976.32
Dimitris,158432,102,0.03,89976.36
Diezel,158432,102,0.03,89976.39
Doeren,158432,102,0.03,89976.43
Disidoro,159712,101,0.03,89976.46
Dobrzycki,159712,101,0.03,89976.49
Digiusto,159712,101,0.03,89976.53
Dinzey,159712,101,0.03,89976.56
Doesburg,159712,101,0.03,89976.6
Dorathy,159712,101,0.03,89976.63
Donavant,159712,101,0.03,89976.66
Dipronio,159712,101,0.03,89976.7
Dode,159712,101,0.03,89976.73
Domaradzki,159712,101,0.03,89976.77
Disterhaft,159712,101,0.03,89976.8
Donch,159712,101,0.03,89976.84
Donskoy,159712,101,0.03,89976.87
Dorm,159712,101,0.03,89976.9
Diruggiero,159712,101,0.03,89976.94
Digaudio,159712,101,0.03,89976.97
Duranko,159712,101,0.03,89977.01
Dreitzler,159712,101,0.03,89977.04
Douga,159712,101,0.03,89977.08
Doughtry,159712,101,0.03,89977.11
Dugenske,159712,101,0.03,89977.14
Drobeck,159712,101,0.03,89977.18
Dumka,159712,101,0.03,89977.21
Dufrenne,159712,101,0.03,89977.25
Dotsenko,159712,101,0.03,89977.28
Efrem,159712,101,0.03,89977.32
Eissens,159712,101,0.03,89977.35
Duvoisin,159712,101,0.03,89977.38
Eglitis,159712,101,0.03,89977.42
Egertson,159712,101,0.03,89977.45
Eguino,159712,101,0.03,89977.49
Een,159712,101,0.03,89977.52
Eipp,159712,101,0.03,89977.55
Earlington,159712,101,0.03,89977.59
Echandy,159712,101,0.03,89977.62
Ekkel,159712,101,0.03,89977.66
Enderica,159712,101,0.03,89977.69
Elifrits,159712,101,0.03,89977.73
Endacott,159712,101,0.03,89977.76
Englis,159712,101,0.03,89977.79
Elshaer,159712,101,0.03,89977.83
Emberlin,159712,101,0.03,89977.86
Emmerton,159712,101,0.03,89977.9
Eligon,159712,101,0.03,89977.93
Enama,159712,101,0.03,89977.97
Ervasti,159712,101,0.03,89978
Debaillie,159712,101,0.03,89978.03
Debrie,159712,101,0.03,89978.07
Deiulio,159712,101,0.03,89978.1
Demendonca,159712,101,0.03,89978.14
Dechick,159712,101,0.03,89978.17
Delsing,159712,101,0.03,89978.21
Debate,159712,101,0.03,89978.24
Delaurentiis,159712,101,0.03,89978.27
Debrino,159712,101,0.03,89978.31
Derisse,159712,101,0.03,89978.34
Denyse,159712,101,0.03,89978.38
Detton,159712,101,0.03,89978.41
Destremps,159712,101,0.03,89978.45
Dicrescenzo,159712,101,0.03,89978.48
Deneff,159712,101,0.03,89978.51
Desabrais,159712,101,0.03,89978.55
Desher,159712,101,0.03,89978.58
Dieckow,159712,101,0.03,89978.62
Deshazior,159712,101,0.03,89978.65
Devadas,159712,101,0.03,89978.68
Dening,159712,101,0.03,89978.72
Devizio,159712,101,0.03,89978.75
Denuyl,159712,101,0.03,89978.79
Dand,159712,101,0.03,89978.82
Darbee,159712,101,0.03,89978.86
Davidman,159712,101,0.03,89978.89
Damion,159712,101,0.03,89978.92
Dakdouk,159712,101,0.03,89978.96
Daguro,159712,101,0.03,89978.99
Danubio,159712,101,0.03,89979.03
Damisch,159712,101,0.03,89979.06
Czartoryski,159712,101,0.03,89979.1
Cultra,159712,101,0.03,89979.13
Curoe,159712,101,0.03,89979.16
Cressotti,159712,101,0.03,89979.2
Criscitello,159712,101,0.03,89979.23
Cryor,159712,101,0.03,89979.27
Crouell,159712,101,0.03,89979.3
Cyrius,159712,101,0.03,89979.34
Cur,159712,101,0.03,89979.37
Correo,159712,101,0.03,89979.4
Copenheaver,159712,101,0.03,89979.44
Condella,159712,101,0.03,89979.47
Courvelle,159712,101,0.03,89979.51
Coppenrath,159712,101,0.03,89979.54
Cornnell,159712,101,0.03,89979.58
Corritore,159712,101,0.03,89979.61
Condoluci,159712,101,0.03,89979.64
Confino,159712,101,0.03,89979.68
Covella,159712,101,0.03,89979.71
Cotrona,159712,101,0.03,89979.75
Consorti,159712,101,0.03,89979.78
Colebrooke,159712,101,0.03,89979.81
Cluse,159712,101,0.03,89979.85
Colier,159712,101,0.03,89979.88
Colvell,159712,101,0.03,89979.92
Clerjuste,159712,101,0.03,89979.95
Cofre,159712,101,0.03,89979.99
Colabello,159712,101,0.03,89980.02
Clairborne,159712,101,0.03,89980.05
Ciejka,159712,101,0.03,89980.09
Chiello,159712,101,0.03,89980.12
Cimmarusti,159712,101,0.03,89980.16
Churma,159712,101,0.03,89980.19
Cichoracki,159712,101,0.03,89980.23
Churgin,159712,101,0.03,89980.26
Chorzepa,159712,101,0.03,89980.29
Cheno,159712,101,0.03,89980.33
Cicek,159712,101,0.03,89980.36
Cherchio,159712,101,0.03,89980.4
Chipkin,159712,101,0.03,89980.43
Christer,159712,101,0.03,89980.47
Cioce,159712,101,0.03,89980.5
Chigbu,159712,101,0.03,89980.53
Celletti,159712,101,0.03,89980.57
Centino,159712,101,0.03,89980.6
Celo,159712,101,0.03,89980.64
Champs,159712,101,0.03,89980.67
Chavac,159712,101,0.03,89980.71
Chab,159712,101,0.03,89980.74
Chavezdiaz,159712,101,0.03,89980.77
Chadbourn,159712,101,0.03,89980.81
Brynda,159712,101,0.03,89980.84
Breehl,159712,101,0.03,89980.88
Bruckhart,159712,101,0.03,89980.91
Breidigan,159712,101,0.03,89980.94
